position,id,title,description,publishedAt,defaultLanguage,country,viewCount,subscriberCount,videoCount,thumbnail,keywords,topicDetails
114,UC6XrxUW2FjUDshchTFhqWRg,"Easy Programming House","Our channel is about easy programming. We cover lots of series such as Web Development, Software Development, and Mobile App Development. Check out our channel here. https://www.youtube.com/@easyprogramminghouse Don't forget to subscribe. Hi, Viewers, ""Easyprogramminghouse"" My YouTube channel is all about latest technology, you can easy learn various types of programming tutorials with different programming languages like Dot Net Technologies, Web Development, Frameworks, Open Source, Operating systems, Web Development, C# ,Software Development, Desktop applications. ",2020-06-20T07:42:28.976843Z,,PK,151943,3150,42,https://yt3.ggpht.com/GTgh71vtNNEezja4VS0EpsZ50xZqbU-LRgVJ8IMUB3Gvf_tgsHrsm4BCvmXjSuTGYaPFId0NnIA=s800-c-k-c0x00ffffff-no-rj,"asp.net|html|html5|css|javascript|tailwind|bootstrap|jquery|c#|csharp|mvc5|.netcore|#angular|#database|#bootstrap5|reactjs|react|asp.net core|Microsoft sql server","Knowledge|Technology|Lifestyle (parent topic)"
115,UCJgPaSrGsRjLJh-5HyemgIg,"ENSI Competitive Programming Club","ENSI Competitive Programming Club _Unlocking the World of Algorithms and Problem-Solving_ ",2023-07-01T17:34:20.141136Z,,,5782,410,34,https://yt3.ggpht.com/Kv97BV8T8X0fWg8WobuNvY9Pbye67do-O_jQuLu-RpeELaCwpts58sqqLzHKkQt7kbpgBsFuX-Y=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
116,UCS9V9W9OD5rtP7coS39ajCg,"Programming with Ismail Rafique","The channel is created for Software Development and Software Engineering stuff in Urdu/Hindi language, Our contents are more specific to Web, Server, Database development and our Intention to provide Basic as well as Advanced and In-depth knowledge of the topic",2014-05-14T15:02:29Z,,PK,308050,3170,27,https://yt3.ggpht.com/q4l3VMzGOEJDj21JS6-POoDENqWLyP8VWrERkve-vO-nkWuQtN7T3doVCor5AC5zJJrKqECtNQ=s800-c-k-c0x00ffffff-no-rj,"ismail|rafique|programming|oracle|apex|javascript|js|nodejs|software engineering|web development|ismail rafique|programming with ismail|programming with ismail rafique|software development|web programming|oracle apex|javascript in urdu|javascript in hindi","Technology|Knowledge|Lifestyle (parent topic)"
117,UCbLVeRNRaGubdyhHGkCn5tQ,"EaganMatrix Programming","Documenting my journey learning how to Program the Haken Continuum's EaganMatrix Sound Engine",2016-04-12T03:13:43Z,,,131684,2000,150,https://yt3.ggpht.com/ytc/AIdro_nG9OBtOQLwZ-UYmXYTiXAxuVrZW5PQla8FYGvrT2o=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Technology|Music (parent topic)|Electronic music"
118,UCCSsWLWiHyHBKG_0lnXQR0g,"Federal Signal Programming","Welcome to the Federal Signal Programming YouTube channel! On here you will find how-to videos of various elements of the Federal Signal Convergence Software, as well as tips and tricks.",2025-05-14T03:18:28.162326Z,,,2124,57,12,https://yt3.ggpht.com/isAssyBhOGJ-xCBEwdYUzszNtIRNnnE6I2ph7wIcvoBb6I03JQJs6Asgunhug5JNdL4chLtbuw=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Technology"
119,UCmuf5QRjRoBpGzyHJTfUlHg,"Programming-Queens Nalchity",,2024-11-10T07:17:35.222763Z,,,7913,72,92,https://yt3.ggpht.com/rlB74sMiX3Py4PJan0zLC1rZaniGmfCpDoZN9YpkuHICn_ymFoF6qzzKGCu-Ltx1XS3I_xl3=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
120,UCkf0cu0JLV43ycnaQgfQV7Q,"X-RAY Programming","سلام دوستان! به کانال ایکس ری خوش اومدید! اینجا قراره با هم غرق دنیای جذاب برنامه‌نویسی و طراحی سایت بشیم. از آموزش‌های قدم‌به‌قدم کدنویسی، طراحی وبسایت‌های خفن و کاربرپسند، تا ترفندها و نکات حرفه‌ای در مورد UI/UX، و هر چیزی که به ساختن یه سایت باحال مربوط میشه! اگه عاشق این هستی که یه سایت از صفر تا صد خودت بسازی یا می‌خوای مهارت‌های برنامه‌نویسیت رو ارتقا بدی، جای درستی اومدی! ما تو این کانال با زبون ساده و دوستانه، همه‌چیز رو از پایه تا پیشرفته باهم یاد می‌گیریم. حتما کانال رو سابسکرایب کن، زنگوله رو بزن و با ما همراه شو تا باهم کلی چیزای باحال یاد بگیریم و پروژه‌های جذاب بسازیم! نظرات و ایده‌هاتونم برامون بنویسید، چون عاشق شنیدنشون هستیم! ",2025-08-15T14:47:40.851965Z,,TR,677,38,13,https://yt3.ggpht.com/20AoZr0ef-uTm7tQAxHWcZwrT7EkN5H1Q1XxYJo5eYuO9kC8NEWYcPadAFDHaqiPJeGBPksUAg=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
121,UCOOA5MYEoR2nYuYGhjR88yQ,"Brijwasi Cnc programming","Hey Guys..... I am Biresh chaudhary. an Indian You Tube vedio creator. This channel ""BRIJWASI CNC PROGRAMMING"" is my hobbies. This channel you can watch a lot of vedios releted engineering. CNC programming & Quality control. ",2023-03-11T20:52:52.868734Z,,IN,38415,732,89,https://yt3.ggpht.com/_YkY-1PFyLYcY_h2CWS4inUzNL79kfO1pnKgz3kvQKbltPfswjzht1R3vC_AtC_ROaqwG7LhOw=s800-c-k-c0x00ffffff-no-rj,"Brijwasi cnc programming|Cnc programming sikhen hindi main|How to make cnc program in hindi|Cnc program kaise banaya jata hai|Cnc main program banana sikhen bilkul aasan tarike se01|Cnc program banana sikhen bilkul aasani se|Chamfar kaise lagate hain|G01ke sath cnc programming kaise karte hai n|Cnc program kaise banate hain fanuc control main|Fanuc control main banana sikhin bilkul aasan hindi main|Hindi main cnc program banana sikhen","Technology|Knowledge|Lifestyle (parent topic)"
122,UCRd1ijYEb7j--zttxh2z4_A,"Coda - Programming In Tamil","Coda is a programming tutorial channel where most of the programming videos will be Tamil, This channel will have programming videos, interviews on a wide range of technologies and domains. This channel mainly focuses on Javascript, Web Design, Cloud Computing, Machine Learning, and Blockchain related videos, also other technology tips and guides. I am Charles Dilip from Colombo, Sri Lanka. I am a professional software developer, who is graduated from the University of Moratuwa Faculty of Information Technology (2013 - 2017). I possess expertise in the fields of Web Development, ML, Cloud, and Blockchain.",2019-06-01T17:55:10Z,,US,367619,5350,58,https://yt3.ggpht.com/ytc/AIdro_nvzUQH4EGbIdo1hrIi3OznJEbmjLinnRJ1NZhXsSd6pg=s800-c-k-c0x00ffffff-no-rj,"programming|tamil|javascript|cloud|git|blockchain|devops|machine learning","Technology|Knowledge|Lifestyle (parent topic)"
123,UC90F0i80IZEHqm6PCAHk1BQ,"Fundoo Programming","we are sharing a practical knowledge which is based on reality , which is useful in your life for achive your goals , in a right way .Here you can learn life's remarkable things , get motivation and found a right direction to achieve your goal So let's begin the journey of success. CONTACT US ON : fundooprogramming@gmail.com For Business CONTACT US ON : teamfundooprogramming@gmail.com ●►Like The Facebook :https://www.facebook.com/FundooProgramming/ ●►Follow On Twitter : https://twitter.com/FundooProgram ●►CONTACT US ON : fundooprogramming@gmail.com ●►For Business CONTACT US ON : fundooprogramming@gmail.com ◄▌● Don' Forget To Subscribe ● ▌►",2016-11-19T04:56:25Z,,IN,174223952,1800000,519,https://yt3.ggpht.com/BWR3cGYeq_52aj3Pnv4GN23aP89hW4sMrDGwU49bdb-WQVWhX8-y6R3P3RSfF044CcBfOYUdwA=s800-c-k-c0x00ffffff-no-rj,"Fundoo|Programming|Fundoo Programming|psychology in hindi|Motivation in Hindi","Fitness|Health|Lifestyle (parent topic)"
124,UCSAYHOPWK_Ff5Iam5IRqoMA,"Manoj Sir Programming","Programming Tutorials on C, Cpp, Java, C#, Android",2019-11-16T04:30:36.18709Z,,,18811,1370,22,https://yt3.ggpht.com/SsOAWjkHRLV7noy8qAffbtemE-REbSqUnkitz3Th09o-CrT0DpG1eaIeXefT1q202o-iNw4QSA=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
125,UCWI-ohtRu8eEeDj93hmUsUQ,"Coding with Lewis","My name is Lewis. I am on a mission to inspire developers and tech enthusiasts. 🧑‍💻 Professionally coding since 2016! Business: sydney@lewismenelaws.com ",2020-01-29T00:09:04.927395Z,,CA,229294345,725000,741,https://yt3.ggpht.com/kJV2KFYFDnp6pGtyaEepbBWtXak4MyojYxcF9sOVVzdWnzsMpkRUmV09inT1JD-qIxUUXmErFQ=s800-c-k-c0x00ffffff-no-rj,,"Knowledge|Gaming (parent topic)|Technology|Lifestyle (parent topic)"
126,UCgUd-DTLF6diCLTZ8BnQWOQ,"Programming with Dr. Hayes",,2015-08-25T15:58:13Z,,,403860,1930,23,https://yt3.ggpht.com/ytc/AIdro_nhv-d4s9bBDdqnR8w8X7mKqd2qfnWMKoJJ8GBYbvP0gg=s800-c-k-c0x00ffffff-no-rj,Computer|Science,"Technology|Knowledge|Lifestyle (parent topic)"
127,UC3JGBNJXEpbg7vfMdZj8pGw,"Mr programming ",,2025-10-13T20:56:35.2639Z,,EG,3660,102,10,https://yt3.ggpht.com/9zJWq1kDQQtm5azAdsQUuiCXSvinuhNpHxx5SLvvVY3MJjyi7yGfuocF_6qbjpVPNxo1qaWVZ0c=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
128,UCCFMhdo4TVY4b5CxaiREEDw,"ShakyaTech Programming Hub","Basic Computer and Programming languages C,C++,JAVA,Python programming Languages Computer fundamental for CCC ,Olevel computer banking exam. BCA,MCA,B.Tech Semester exams, NIMCET #programminglanguage #ashwanisir #javaprogramming #javatutorial #pythonprogramming #pythonforbeginners #clanguage #programmer ShakyaTech Computer Programming Hub ",2019-09-15T18:20:57Z,,IN,51349,1470,234,https://yt3.ggpht.com/_hl0RbtJMubPoPtRZIgX9r6lEiEPYRnRXLQwOa0IVB4lPK3jaj2KLbs347_Nkn02RKOZh_YOVQ=s800-c-k-c0x00ffffff-no-rj,"Programming|CCC|Olevel|ShakyaTech|KVS|nvs|java|python|C programming|Basic computer|Basic fundamental|BCA MCA B.Tech Programming|IBPS Computer|Computer by ShakyaTech|Computer with ShakyaTech|impotant computer Questions|KVS Computer|NVS computer|DSSSB computer|Computer Science|kvs recruitment|kvs vacancy 2022|rajasthan computer teacher vacancy|computer in hindi|CBSE XII computer|ICSE ISC computer|Computer Channel|Computer for competetion exams","Technology|Knowledge|Lifestyle (parent topic)"
129,UC8hs_gDpjwZdp972tuHNZXg,"Programming with Nilex",,2024-08-07T07:51:07.747127Z,,LK,14889,106,40,https://yt3.ggpht.com/WVhQwyMsB8Jki-CuKIfMAPOgLLY9ViNTPlyPRRZccLSln2mHJIR-z-kd_qUT4yNb2DnVKVGi42s=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Technology|Knowledge"
130,UCvyDt7klOPhU5fsHa434xNQ,"Programming with Julius","Master at solving problems that nobody has. On here I showcase mostly gaming-related coding and ai projects :)",2024-05-19T12:42:13.544491Z,,DE,818034,18200,14,https://yt3.ggpht.com/7r_ZR7XcRYFcc236xzE5JueS8kEpgvINvlvG4LcWr5Aje-msim87zzvBcho1ZeO9bl0F76AqOsI=s800-c-k-c0x00ffffff-no-rj,"AI|Programming|Python|C#|Gaming|nintendo|deep learning|vision transformer","Action game|Strategy video game|Gaming (parent topic)|Role-playing video game|Puzzle video game"
131,UCzgkOWKcwy0uhYilE6bd1Lg,"Zaiste Programming","I teach programming. I talk about my favorite Computer Science books. I discuss my beloved command line tools. https://www.0to1ai.com https://zaiste.net Feel free to follow me on LinkedIn, Twitter and GitHub https://www.linkedin.com/in/zaiste/ https://twitter.com/zaiste https://github.com/zaiste #programming #tutorial #javascript #emacs #flutter",2011-12-24T15:25:36Z,,PL,1792346,18300,171,https://yt3.ggpht.com/x_2GqJ0D53vbyJoDSU6968c-cWTNaXCJOx9w4QxYlrJ5x-QsMLWcTgrKeOky98FN2j6CZLbUow=s800-c-k-c0x00ffffff-no-rj,programming|java|javascript|node.js|clojure|emacs|dartlang|flutter|algorithms|react.js|reasonml|vue.js,"Lifestyle (parent topic)|Technology|Knowledge"
132,UCY5ZnxDznnpCCPP0XD4iTzQ,"LO Programming Camp","Link to disk: https://drive.google.com/drive/folders/1U4pwwFeQr_kHMTbM9Lx2vgQXOZMyawMX?usp=sharing ------------------------------------------------------------------------------------------------------------------------------------------------------------ ",2024-03-25T19:13:37.904855Z,,PL,5972,219,49,https://yt3.ggpht.com/DxrSMdF3o2qISO88qcbRQnl9TLm2HaW5UXQfo43ZlGK2I45qS0M_bRBPF7JmYYCGJbsX1vcTIw=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
133,UCaIcqt5wSZ-GFhF3cfsEsmg,"Davidson Programming Academy","Coding Mentor At Davidson Programming Academy you’ll connect with a mentor, learn how to code, become a top-class developer, and land a job in the tech industry. ",2023-01-19T01:16:19.637144Z,,US,269156,8250,323,https://yt3.ggpht.com/qdVGY8A3KvCg4BEDiElGPdXCCez-ClRffQWTcEuCtIh0spkvoLi-MpCaMFYmCrBnwCgYWJ3Yhw=s800-c-k-c0x00ffffff-no-rj,"coding|developer|tech|jobs|javascript|typescript|html|css|code|react|redux|graphql|bootcamp|course|class|school|node|jest|scss|tailwind|arrays|variables|git|github|programming|software engineer|vs code|remote work|learn to code|get a job|tech interviews|job applications|dev tools|coding mentor","Lifestyle (parent topic)|Knowledge|Technology"
134,UCEBw0gSbwfIx0J8defVzcCw,"Binary Programming","Let us make programming as simple as possible :) Happy Learning !",2020-04-19T05:48:26.681874Z,,IN,1822980,7320,344,https://yt3.ggpht.com/e_yuZmtJOCdS9fYbBzffTFE8O7w2kWOkWkHDe9nos3deWt0w4T7X8NSvP9oLXwT5EZCSS1nYS-I=s800-c-k-c0x00ffffff-no-rj,"raml|springboot|programming languages tutorial|mulesoft tutorial|mule 4 tutorial|datawave in mule 4|rest api|salesforce admin challenges|salesforce tutorial|java interview questions|mulesoft interview questions|mule esb|mule api|how to create api in mule|spa vs rest api|soap api in mule|data structure|mule 3|mulesoft certification mock|mulesoft practice set questions","Technology|Knowledge|Lifestyle (parent topic)"
135,UCcJO1TwZxkiroov8SVV7xKQ,"Kumar Programming","Learn programming with KUMAR - * Here programming made very simple * Learn in easy way with practical * Start from basic to advance * Get ready for the job in IT Companies and start your career * Help to build your project * Live training courses completely free * Free Live Chat for your doubts * Interview preparation ",2022-12-24T11:54:04.731955Z,,GB,96736,1510,106,https://yt3.ggpht.com/VJ5zqduC9lGMMJ907FoN0udO6GoFxhDWFXg8dGE5UK6sVazY-mYaxGVBlWR5ByPAzrYHcyaBaf4=s800-c-k-c0x00ffffff-no-rj,"angular|kyprogramming|@kyprogramming|javascript|nodejs|node.js|programming|code|database|technology|technology|kumar programming|programming kumar|interview question|kumar programming|computer science|angular interview question|advance angular|learn angular|advance interview angular question|latest interview question|interview question|latest angular|how to|difference between|web development|sql server|step by step|interview question|kumar programming","Lifestyle (parent topic)|Technology|Knowledge"
136,UCBLUxPG40GxBM2oHE0gKeaA,"Programming cool","Hello 👋👋 my YouTube Family Programming cool is a platform where You can learn coding by building different project. My motive is to provide knowledge about coding so that you can skill up yourself and can get job as a software engineer and all that. Thank You 💜",2018-03-17T06:34:16Z,,IN,112673,918,207,https://yt3.ggpht.com/mJ9-KN66vPlXVzW1-c-qiWF36m1GOnAfuUDKnARRoFKxR44OG0PlO5BTw9q8oXxpF1BLp_KfvEk=s800-c-k-c0x00ffffff-no-rj,"Cool|Programming|bootstrap|Javascript|html|technology|css|python|coading|techi|Programmingcool|React|Programming  cool|Cool programming","Lifestyle (parent topic)|Gaming (parent topic)|Technology|Knowledge"
137,UCVdfHTGkmJoX-w_gqIASKug,"SE210 Java Programming",,2020-03-20T13:12:48.131451Z,,,10228,99,17,https://yt3.ggpht.com/ytc/AIdro_m48iRs80d5tP7_klTa8-60BixmWJemydRuJAU8tg2Hww=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
138,UCH_Wi8MidUKGlQvep9T7t4g,"EmbarkX | Learn Programming","We are on a mission to teach 1 million people to code! Enroll in our courses on Udemy to support us. ",2018-04-25T17:34:39Z,,US,3400483,57100,175,https://yt3.ggpht.com/0c9CLRlq4Zuw5C1Es-Rb_AEmoJp_10QQnffvN_ZaZqESnfAUvnREgIflIgqZNXFwTvmFrXMkTw=s800-c-k-c0x00ffffff-no-rj,"java|intellij|spring|Microservices|kafka|learn programming|java for beginners|learn programming|java programming|java using intellij|coding interview|spring boot|coding bootcamps|free programming courses|spring framework|java web development|intellij idea|intellij idea latest version|spring boot|spring boot tutorial|learn programming easy|jpa tutorial|c programming|spring boot projects|spring boot microservices","Knowledge|Technology|Lifestyle (parent topic)"
139,UCkTc6bliZauwxn6tGq0jqUw,"Retro C Game Programming","This channel aims to show everyone how to setup and create retro games, in the C programming Language. That will run on various old game consoles and machines. ",2024-02-14T08:45:16.873923Z,,GB,32166,727,91,https://yt3.ggpht.com/SVpRzDEmhDQRObI8P60jMDoFo-C986T-8lancg6BSrdQ8MAR7IcmSneHeCLzyeanB5QZdqB3=s800-c-k-c0x00ffffff-no-rj,England,"Lifestyle (parent topic)|Knowledge|Gaming (parent topic)|Technology"
140,UCTmurIAWH_OVELt1Ubdwvzg,"HAB - CODE | AMHARIC COMPUTER PROGRAMMING,TECH TIP","በአማርኛ ዘመናዊ የኮምፒተር እይታ(Computer Vision) ሙሉ ስልጠና, Full Courses on C++, Python, Machine Learning, Image processing(Tensor Flow/OpenCV), Face/Object Recognition, Object Tracking, Games And more Projects/Apps ከ ጀማሪ እስከ ሊቅ from Beginners to Advanced/expert in 2020 for Student & Teacher All of Them on YOUTUBE CHANNEL ' HAB -CODE ' _________________________ ስለ አዳዲስ የቴክኖሎጂ ምክሮችና, ፈጣን ዝርዝሮችን አጠቃላይ እይታ ____________________SUBSCRIBE______________________ ",2020-05-30T20:05:06.322474Z,,IT,82051,1460,84,https://yt3.ggpht.com/O0HAPNrlnaSvN7EyGrsv6rw3AZg6T3JIvbRBR3LNSn3hkDPvuTyukrtCyIZaeNSvz2-AHnUffw=s800-c-k-c0x00ffffff-no-rj,"amharic|computer|programming|habcode|c++|python|java|scala|r|c#|c|AI|techniques|project|KNN|class|object|ml|machinelearning|Logistic|amharic|training|programming|python|ConfusionMetrics|LogLoss|GradientDescent|Statistics|ethiopia|habesha|opencv|Tutorials|CamShift|technology|scitech|concept|code|application|machine learning|Linear Regression|Random Forest|KNN Model|Neural Network|Support Vector Machines (SVM)|k Nearest Neighbors|Computer vision|የኮምፒተር እይታ|Object Tracker","Lifestyle (parent topic)|Knowledge|Technology"
141,UClE599ANY8Fx2hI50rMuGuw,"Interview with Competitive Programming Legends!",,2024-03-29T20:39:52.193257Z,,US,58648,1190,24,https://yt3.ggpht.com/wTXB_LWyjpjAffGOpTtHYm7v0IcQ-yjyzQwS3hhR1WM3SjQ2dbWaNK0kiKMkGyU16r20idfc2YI=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
142,UCEU2vieW8gDO-q6d2CLzFbQ,"The Programming Guru","Best source to provide computing education ",2020-04-01T09:44:47.321625Z,,PK,36097,482,21,https://yt3.ggpht.com/ytc/AIdro_nkYqUlc1sPVzc-2fCcM73CpGp16GDnfVBOgERlBzAjNqs=s800-c-k-c0x00ffffff-no-rj,"programming|automata|guru|algorithm|c++|java|Programming|theory of automata|compiler construction|compiler design|formal languages|theory of automata and formal languages|computer science|CS for beginers|programming guru|compiler lectures|automata lectures|algorithm and design|introduction to programming|c programming|theory of computation|automata design|theory of automata design|object oriented programming|oop for beginners|oop hindi lectures|oop in c++","Technology|Knowledge|Lifestyle (parent topic)"
143,UCHzHmndqwatrJmPEJ1BqTGQ,"Satyarth Programming Hub","Welcome to Satyarth Programming Hub! I'm Satyarth, a Technical Lead and passionate educator with over 10 years of experience in .NET technologies. On this channel, you'll find practical, real-world tutorials on: 🔹 ASP.NET Core (MVC, Web API, Authentication) 🔹 C# Programming 🔹 OOP Concepts, Best Practices & Design Patterns 🔹 SQL Server & Database Concepts 🔹 Entity Framework, LINQ, ADO.NET 🔹 .NET Best Practices & Interview Prep All videos are explained in Hindi with clear code examples, diagrams, and beginner-friendly language. Whether you’re a student, fresher, or working professional — this channel is your structured guide to becoming a confident full-stack .NET developer. 🎯 New videos every week – Subscribe and turn on notifications! 💬 Got questions? Drop them in the comments or connect with me on LinkedIn. 🔗 Visit my website: https://satyarthprogramminghub.com Your feedback matters—leave a comment or email me at satyarthprogramminghub@gmail.com. ",2018-08-28T18:53:07Z,,IN,937365,6550,375,https://yt3.ggpht.com/O06xN4TnrtgkBRPcsU5fCaIvUbjHReMovG7N_sgq3t_U3zO83d3x8CYntv7aNm9Af_x9J38UORw=s800-c-k-c0x00ffffff-no-rj,"ado|ado.net|joins|indexes|.net|ssis|ssrs|c# tutorial for beginners|c# full course|c# interview questions and answers|dependency injection c#|sql tutorial for beginners|sql interview questions and answers|sql full course|sql tutorial|sql for beginners|.net core|asp.net core tutorial|asp.net core|entity framework|entity framework core|joins in sql server|stored procedure|triggers in sql server|sql server|design principal|dependency injection|clean code","Technology|Knowledge|Lifestyle (parent topic)"
144,UCtOoeWykw7FWmC1clTuZxwA,"Programming Place",,2017-09-07T11:58:03Z,,IN,50377,200,19,https://yt3.ggpht.com/ytc/AIdro_mLLD2Fuy7IdBKTnB3S8XmDD-fg0tqSUrTDW4WM24b0TA=s800-c-k-c0x00ffffff-no-rj,"Programming|.NET|Web Design|Website Development|Web devlopment|ASP.NET Core|ASP.NET MVC","Lifestyle (parent topic)|Technology|Knowledge"
145,UCKQOWdIZ6JpCv1ifylJRbmA,"Programming Insider","Unlock your programming potential with our free video tutorials. Dive into front-end essentials like HTML, CSS, JavaScript, and React, then seamlessly transition to back-end mastery with NodeJs, Mongoose, and ExpressJs. Gain invaluable experience through hands-on projects paired with tutorials. Start your journey to becoming an expert programmer today, all at no cost to you. For free be a web developer expert🚀 The only thing expected from you is to subscribe to our channel 🔔 to start your journey today. ",2021-10-24T13:43:51.597152Z,,IN,201118,1580,52,https://yt3.ggpht.com/YaPLmD2g_ncdTKUa9lIr8qI4_z3fkrEHmB8-ody-PJZFC7tbnS6Rpa-JX5qDwl_kvRXBuZMttw=s800-c-k-c0x00ffffff-no-rj,"Programming|code|website|webApp|Application|freecodecamp|responsive|hmtl|css|javascript|php|sql|mongodb|ajax|React|Nodejs|expressjs|Reactjs|Mongodb|MERN|Figma|API|RestfulAPI|Redux|Axios|UI/UX|computer programming|website developing|online tutorials|easy tutorials|kevin powell|responsive website|website design|Mr web designer|adobe xd","Knowledge|Technology|Lifestyle (parent topic)"
146,UCfAwV_lPsvOA-MtupVXVnAw,"Easy Programming By Sonali Powar",,2020-05-15T05:57:54.138409Z,,,29633,365,70,https://yt3.ggpht.com/miIlRdWZCAHym8Vc1P_IcM-qdewfIj88295nD6nGcwCxbEI5wGaev-lhLZQK75fe_3b2rn7i9w=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
147,UCekXNaK7tj1ZvXPoQHSASdw,"Learn Programming with Ravi","This side Ravi. I'm a Software Developer (MERN STACK Developer) Full Stack Developer MERN stands for MongoDB, Express JS, React JS, Node JS. I make IT Tutorials like Programming/Coding , Software Development etc. Programming & Coding HTML, CSS, JavaScript, Python, C, C++, Java DBMS, RDBMS, MongoDB, React JS, Express JS, Node JS, SQL, MySQL, Django, Kotlin etc. Specialization in JavaScript and their libraries and Frameworks like React JS, Node JS, Express JS, Electron JS, Next JS and in database. NoSQL Database MongoDB. #Programming #Coding #Python #Cprogramming #Html #Css #JavaScript #C++ #Java #C# #Nodejs #Reactjs #django #DBMS #RDBMS #Database #SQL #MySQL #Datascience #Computerprogramming #Softwareprpgramming #games #Pcbuild #gamingpcbuild Technichal Information, Technical Talks, Technical News, New Technologies, New invention, Software Development, Website Development, Application Developement, Computer Hardware, Computer Assembling (Gaming PC Build)",2020-12-31T14:43:21.397627Z,,,51564,436,102,https://yt3.ggpht.com/ZBMACUG2fRmdFmu6dMm99ZfG1F3h6sBtngS4V_iELYwckX_tWipCkECgtPbSFR_YoE2E-rk9=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
148,UCNo3vjKKVHh9AJKmVTwQy6g,"Programming By eLogic","Welcome To Programming by eLogic, We providing In-depth lectures and tutorials on computer science topics including variety of programming languages. The videos on this channel are best for beginners as well as experts as we discuss the best practices for programmers. We have been teaching complex topics in simpler terms for multiple years. We specialize in teaching CS and IT students. We already have a wide range of in-depth videos available on our channel. Subscribe to our channel for learning, Programming Languages Like, C C++ Programming Java Python Programming Interview Questions Programming Shorts Keep Learning! Like, Share, Subscribe Email: elogic.classes22@gmail.com #programming #codingforbeginners #learnwithelogic #coding #ComputerScience #InformationTechnology",2022-12-23T04:57:09.320695Z,,IN,612809,4920,1055,https://yt3.ggpht.com/F6spmGn726CIaj_tUXMoZSv_1OiNITut4OwWRWuwv3elK-GrI-Du8gT0uhJigXiozUIJGOSjYw=s800-c-k-c0x00ffffff-no-rj,"learnwithelogic|C|C++|Java|Python|Programing by eLogic|computer classes|computer basics|eLogic classes|Computer Science|online programming tutorial|software engineering|computer science|programming education|CS IT courses|c courses|java courses|python courses|programming basics|coding basics|pallavi savji|fundamentals of coding|how to code on computer|careers in programming|coding tutorials for beginners|programming in hindi|programming in english",Knowledge
149,UCPqKhANbquWoT8SkjAPRy1A,"SITE Programming Channel",,2022-02-16T05:06:01.850233Z,,,21186,319,105,https://yt3.ggpht.com/HioJYAPVtpuCLSDee1DgNiM13tf_7vF4ccBicU2bae61sI5KgVdoT5ToJBwuXQoBqSaquRl9ig=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
150,UCG1LavDsZB9gxRtYXIwKosA,"Programming Tutorial Classes","""Programming Tutorial Classes was established in 2009. We at Programming Tutorial Classes , situated at Danapur Cantt, Patna, Bihar are a leading institute offering a wide range of computer courses for DCA, ADCA, Tally, Basic Computer Training , BCA, MCA, B-tech, 'O'& 'A' Level and all. Our mission is quality training with an affordable fee structure. Our uniquely designed curriculum makes our students employable and future ready. We have a dedicated team of skilled teachers and counsellors who make sure that regular up-gradation of courses is provided to students along with career guidance. Our professional team works harmoniously in unison, pushing the frontiers in growth and quality in imparting education."" Address:-1st Floor Sipahi Bhagat Palace Near Danapur Jel, Marshal Bazar, Danapur Cantonment, Patna, Bihar 801503 Contact: -9386247319 ",2022-01-29T05:00:45.831926Z,hi,IN,116201,1330,366,https://yt3.ggpht.com/i1pXvoQE1rAOLq-TWuZ54oX12o4ZWnDviZvZp_U7UhlZ-aHlalURIfvjocSblNmrf8kS1f6D4Q=s800-c-k-c0x00ffffff-no-rj,"Codding|Programming|language.|c|c++|java|python|hacking|dca|adca|tally|ccc|coding for junior|coding master|programming near me|programming in patna|beginner coder|computer classes",Knowledge
