position,id,title,description,publishedAt,defaultLanguage,country,viewCount,subscriberCount,videoCount,thumbnail,keywords,topicDetails
23,UC69-12knIajZOAq2TqAEpVg,"Dicas C#",,2024-07-28T04:34:41.485716Z,,BR,826,0,1,https://yt3.ggpht.com/Tm8_bqZiAKyzmLmbxqoY783oKfNTsIbChCjWAe3baVkIvnGoq3ewx6czc47DRQYJ3aOJ9QXqhA=s800-c-k-c0x00ffffff-no-rj,,
24,UCQ1kZ0IoMJa9P_qhMxEdRqA,"POO com C# na UTFPR de Medianeira","Olá! Eu sou Everton Coimbra de Araújo e este canal possui playlists que foram utilizadas na disciplina de Progração Orientada à Objetos com os acadêmicos do câmpus Medianeira da Universidade Tecnológica Federal do Paraná. A partir da Playlist 07, o conteúdo fica para uso comum de qualquer visitante. Isso não invalida que qualquer visitante possa ver os demais vídeos, apenas reforçar que foram feitos especificamente para aquele público. Espero que você goste do conteúdo e que possa me auxiliar na divulgação. Curta, recomende e compartilhe. Fique à vontade em deixar comentários e se precisar entrar em contato direto comigo, meu email é evertoncoimbra@gmail.com. ",2021-05-01T13:42:27.843412Z,,BR,5137,206,35,https://yt3.ggpht.com/G7saNv2Sfm7w_SnYhsRJM-NsKxr6PRoSTqJOQEIBeBXkfBOyU3L2u_oYZbp77Gq8t3L1dvronA=s800-c-k-c0x00ffffff-no-rj,"c#|poo|oo|orientação à objetos","Lifestyle (parent topic)|Knowledge|Technology"
25,UC6yZi3JGVsJGHCfhkOl36rw,"C# With Madhuri Chintan Barchha",,2024-06-27T05:28:25.101146Z,,,2599,52,25,https://yt3.ggpht.com/ytc/AIdro_ko1bohorF43L7N2__iJfOUyGv9D49vh-by5RaRd0cxtbmO0Gkh_JsO8dPHhC3VE0oMug=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
26,UCBdew5A0vLL63E-GhkOCh3A,"C# Simplified","Welcome to C# Simplified , a beginner-friendly coding channel created by Saatwik Patni 🎓.Here, I break down C# programming into simple, easy-to-follow videos that anyone can understand — whether you’re learning to code for the first time or revising your basics. 💡 You’ll find: – Step-by-step tutorials on C# fundamentals – Fun and practical mini-projects (like calculators, games, and tools) – Clear code explanations and real output examples – A positive, easygoing learning experience 🧠 🚀 My goal is to make learning to code simple, enjoyable, and creative. Subscribe and start your coding journey today with C# Simplified! 🎥 New videos every week! ",2025-07-12T08:37:38.243268Z,,IN,2832,7,15,https://yt3.ggpht.com/gMitnHD6yviWaUR7k0a720xS9I7zi1x_-oQpklPzoXpOyHaOlb4YyvdL3Avit4GPhHChBLUeLQ=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
27,UCslxjjdakrR6QYSbIZKkMCQ,"Everything C#","Long-time software developer with extensive experience of C# and .NET. Use the GitHub link below to get the source code for all the channel content.",2015-03-20T23:44:31Z,,AU,336550,2330,33,https://yt3.ggpht.com/8q255UPpLVb371tj73bUvdApmnH9LQ9fQcyOT0mGIWsY0memCxwuoEdDSal1aO61bd5uKrUxZnc=s800-c-k-c0x00ffffff-no-rj,".NET|DotNet|LINQ|C#|C# Answers|.NET Core|.NET Framework|DotNet Core|Phil Wright|Visual Studio|VS Code|C# Professional","Technology|Knowledge|Lifestyle (parent topic)"
28,UCutG7REaNX-CWrPYIHnNwKg,"C# Artan Academy","Welcome to Artan Academy channel You will find many C# tutorials here. My goal is to teach you how to create amazing things in Windows Forms and be creative. So if you want to improve your C# programming skills, subscribe and join us. I hope you learn and enjoy our C# tutorials. At Artan Academy, we teach the following: Modern designs of forms in C#, building functional controls in C#, building small and large projects in C#, building databases in C#, how to communicate with databases in C# and... ",2021-08-18T07:42:00.096642Z,en,AT,332333,2890,101,https://yt3.ggpht.com/xW390UPI13TTJRKMot-N6N1zXTg34zfzRTQ_uNycU_Iq5aucA865oGXM1uLafBnIxL5gwl1rcnI=s800-c-k-c0x00ffffff-no-rj,"C#|c# tutoial|C# graphics tutorial|how to create windows forms in C#|windows form application|C# tutorial for beginners|C sharp|C# UI|C# design|what is windows form in C#|winforms modern ui|visual studio|C# programming|learn C#|C# Application|C# windows form|C# project|C# database","Lifestyle (parent topic)|Technology|Knowledge"
29,UCCUn6pClNa8NpoW8rf1pYew,"C# Exercises",,2021-11-04T09:47:58.755746Z,,US,652774,2400,105,https://yt3.ggpht.com/f7G6LXyrCRfca-U4BVOZHrGGijQJBvH0SNXllTZ1-jyHeUQdkD5uWd2RfVzD4X1Wp1Yb7p8=s800-c-k-c0x00ffffff-no-rj,"c#|winform|c# exercise|visual studio|windows form application","Lifestyle (parent topic)|Knowledge|Technology"
30,UCNAo9loihboSf3AnRF-KTjA,"C# Tokyo",,2020-04-03T15:03:24.276683Z,,JP,7701,157,19,https://yt3.ggpht.com/ytc/AIdro_lXimvVywx1rehTlWbRPP0IWsUATayY6Rf_nkio0pC00w=s800-c-k-c0x00ffffff-no-rj,,"Knowledge|Technology|Lifestyle (parent topic)"
31,UCQMCwu1KpAWX4Wqh9lGJMSQ,"C# Genius","Assalam o Alaikom 🌟 Join the Journey of Innovation and Growth! 🌟 Welcome to the fascinating world of ABMTechnologies, where creativity and knowledge converge to unlock the boundless possibilities of web and desktop application development. Prepare to embark on an exhilarating adventure filled with cutting-edge techniques, awe-inspiring designs, and mind-blowing functionality that will leave you craving for more! 🚀 Elevate Your Skills with Awesome Modern UI Designs Are you a developer yearning to take your expertise to new heights? Look no further! Our channel is your gateway to unlocking the secrets of building advanced web and desktop applications. you'll master the art of code optimization, unleash modern and interactive UI designs that mesmerize, and discover the hidden potential within every line of code. Together, let's create a future where technology knows no limits! #finders #thefinders #webdevelopment #desktopapplications #coding #UI#csharp#abmtechnologies #C#genius ",2016-10-25T09:54:05Z,en,US,343537,2900,43,https://yt3.ggpht.com/eWVhz3KpQ7DYZQ4OO89FoSJjyoSKaODxjxWzUmIwSpip_l2FUlVb0MnqKXXQPoEDMZNgGUE_dA=s800-c-k-c0x00ffffff-no-rj,"Pos|C#|C#tutotrials|Pakistan|Pakistan|Html|Css|C++|Python|F#|Css3|Programming|Android|Android|Iphone|Os|Finders|The Finders|Windows form applications|C# pos|High tech system in c#|Technical videos|Tech zo|Tech Zo|C#high tech system|Point of sale|Point of sale system|Modern UI|Modern UI designs|C#UI designs|C# modern pos system|Java script|J react|J angular|Html 5|Operating systems","Lifestyle (parent topic)|Technology|Knowledge"
32,UCf3e6MaG_Xz6iaEhHe0jk3Q,"C# Tutoriais","Neste canal, você poderá encontrar de tudo sobre C# desde Console ate WEB API. Temos também vídeo aulas de Banco de Dados MSSQL SERVER 2014 entre outros",2015-10-30T20:37:29Z,,BR,0,32,0,https://yt3.ggpht.com/ytc/AIdro_nZL21jJwCScivtcPFaivzXOde26KFv-83IW-yUN_6fxO0=s800-c-k-c0x00ffffff-no-rj,CSHARP|TUTORIAIS|MSSQL|SQL|SERVER|BANCO|DE|DADOS,
33,UCTN2fMtC9VV0OGVvjMfFqNQ,"Agent C#","قناه لمساعده اولاد صفي لتعلم لغه سي شارب .",2020-12-10T19:05:15.441068Z,,IL,11203,189,21,https://yt3.ggpht.com/1tN-91h90ybGju6HIeVvMNPAfzuprNySvIeK-g40-lGLrA1x3Bzvqk8qFT6boRN_f57TFqdY=s800-c-k-c0x00ffffff-no-rj,"C#|Coding|Learn to Code|Solving coding Problems|C# Algorithims|Coding Exam|C# Arabic","Technology|Knowledge|Lifestyle (parent topic)"
34,UCS_jgLWuZOpyaqXlNH2ODHA,"C# Programming with Fares","This channel is dedicated to publishing of everything related to the C# programming language. From beginner to intermediate to advanced topics, this channel will try to cover every single aspect of the world of .NET C# in Arabic. ",2024-05-05T12:20:52.471164Z,en,,7800,438,60,https://yt3.ggpht.com/uIGCthG84HpQ8TRYsW2giF4GsRlX2YPUR3E2uvDzJ-fCU5oob8-hS5FmXhnX7Ur5lyo5tOkBPg=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
35,UCkqg_rmNfPJppQLxx90UDBA,"Felipe C#","Canal focado em trazer conteúdos sobre a linguagem de programação C#.",2016-04-20T01:35:51Z,,,348,10,4,https://yt3.ggpht.com/ytc/AIdro_lTolwZzc6SF8PYEPZ_CokWxbVJuO_3BPUnWTK9tiTFgw=s800-c-k-c0x00ffffff-no-rj,,"Knowledge|Technology|Lifestyle (parent topic)"
36,UCon0D9uphgcrcX3MGAI4dfw,"c# Devolper","C# Devolper",2018-04-15T16:11:12Z,,,215,4,5,https://yt3.ggpht.com/ytc/AIdro_lZe8yXI89FD5h8sEgXejqVktmojW_6vbD9wvBwIVs=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Technology|Knowledge"
37,UCMTD4dfLZb8nhMOsVwGvHJw,"C# Code Academy","Why did I create this channel (C# Code Academy) -Build an online C# .Net Community -Share what I've learned -Grow Together -Happy Coding ",2013-06-23T15:59:19Z,,US,1045542,7240,34,https://yt3.ggpht.com/FWpZ08bF4XrEYBRAdKqgYGlJUqa5JX3Z1PwoYJtCB8WgDbMWegqRvPiK7_TbIDe69zxDdc4ltw=s800-c-k-c0x00ffffff-no-rj,"C#|.Net|C# Code Academy|C# Academy|C# Tutorials|C# Code|Ali Haider C# Code Academy|Ali Haider C#|Ali Haider Academy|C# windows Form|C# WPF|C# winform|Visual Studio|OOP CORE CONCEPTS|C# UI Academy|Fox Learn|C# WPF|Programming Knowledge|OOP CORE CONCEPTS","Lifestyle (parent topic)|Technology|Knowledge"
38,UClmT_VztthYxP4MaD2fpHLw,"AI in C# (Rasmus Wulff Jensen)","Making videos about AI in C# ",2007-07-04T19:15:51Z,,DK,166287,1780,183,https://yt3.ggpht.com/h9JFVKkIrvA3nU36XROb4BqSJYzGEPNilTw_OiOwkA5YKlU-1QO20fMfhUmycdaw9uk6g5aGtBg=s800-c-k-c0x00ffffff-no-rj,"ai|microsoft|agent|framework|AiAgent|microsoft agent framework","Knowledge|Technology|Lifestyle (parent topic)"
39,UC7eUHVTtfKyb1RwYM4NOVzA," C# програмиране със Зако","Здравейте приятели! В този канал имам за цел да качвам различни видеа свързани с програмирането на C#. В началото ще качвам видеа, свързани с по-основните части на езика и програмирането с него, както и изясняването на някои основни термини от света на програмирането като цяло. След това ще се съсредоточа върху по-напреднали концепции на езика, а именно използване на C# структури от данни, работа с файлове, функционално програмиране, обектно ориентирано програмиране (ООП), работа с MS SQL и Entity Framework Core и всякакви интересни видеа свързани с езика C#, платформата .NET и всичко около тях. За контакт с мен: Email: velizar9209@gmail.com Благодаря Ви! :) ",2022-02-16T19:45:03.514199Z,,BG,27438,592,79,https://yt3.ggpht.com/v-xe3ms1rt5wzWHov-7U2AI6QiKTvLsf6sSUvi0DstctbZWe-X_ia7-gmpJskLZXjLhINWRZiBU=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
40,UCPN4o061sxFSMqkyn689YXg,"C# Coders By H-educate","This channel is all about C# .Net programming.",2020-01-29T16:08:25.290981Z,,US,130015,2460,7,https://yt3.ggpht.com/ytc/AIdro_n0-nW_HTSHnFfvJgzWfqAsGgdLs4xxPxeGgerPIILC9Q=s800-c-k-c0x00ffffff-no-rj,"c#|code|c# projects|c# tutorial|c# projects with source code|c# project with database|c# project|c# projects|project on c#|c# project code|c# project source code|c# project for beginners|c# project ideas|c# project sample|c# mini project|c# project example|c# simple project|c# project ideas for final year|c# project tutorial|c# programming project|c# project step by step|c# tutorial|learn c#|c sharp tutorial|c# tutorial for beginners|c# projects for beginners|c# programming|c# free projects","Lifestyle (parent topic)|Technology|Knowledge"
41,UCES4rYRyxTtfFuBSqxD842A,"Canal Do C#","Ae galera esse é meu primeiro, vídeo para o canal do C#, desculpem pela voz e pela qualidade do vídeo. Nessa primeira introdução quero conversar com vocês sobre algumas ideias minhas para o canal, o porque que eu ainda não postei nenhuma vídeo aula, desde já agradeço por assistirem e conto com o Feed-Back de vocês valeu.",2015-01-17T13:47:49Z,,,323,2,2,https://yt3.ggpht.com/ytc/AIdro_lAeyiFx1c6gOeyqd59lmw-Aix0yALj1R1a3GUXmTXXsA=s800-c-k-c0x00ffffff-no-rj,Aulas|C#,
42,UCKCcOJ11ze_TuUAykx5xQlQ,"Brammor Games em C# e Unity."," Estarei compartilhando um pouco do conhecimento de programação que tenho de uma forma mais resumida possível e fácil de ser compreendida .",2020-06-01T03:16:51.569652Z,,,622,16,16,https://yt3.ggpht.com/FTCAH0WeU20DLvBhSOMjFhExgd5aE2D8sa9IHOScDJV8D0YNkCWl4Xa7mRLFjTDUWE6UCPL9=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Gaming (parent topic)|Knowledge|Technology"
43,UCPSuBd7mRY7dHmVAsH8T67w,"C# MODERN DESIGN","Welcome to the ""C# MODERN DESIGN"" By Muhammad Ahmar, In this Channel, You'll learn Modern Ui Designing tips, tricks, and Much More... Stay Tuned. :) SUBSCRIBE to this channel for more videos. :) 👩‍💻 I Offer Software Development Gigs My Shop: https://mahmar.gumroad.com Fiverr: https://www.fiverr.com/muhammadahmar61 Contact: Facebook: https://www.facebook.com/CsharpModernDesign ",2020-04-12T08:00:32.001876Z,,PK,594981,3990,87,https://yt3.ggpht.com/ytc/AIdro_ne5TCpt_7BKN0z8eHwIlovZstu-D4CYnuERBLA53r5JJI=s800-c-k-c0x00ffffff-no-rj,"software|database|programming|mysql|localdb|micrososft|.net|c# tutorial|c# modern design|.net framework|winforms app|visual c#|c# interface designing|desktop app development|visual studio turtorial c#|c# demo|sql server|csharp turtorial|c# programming|learn c#|c# tutorial|c sharp tutorial|c# course|c# tutorial for beginners|c# (programming language)|c# programming tutorial for beginners|learn c# for beginners|learn c# programming|c# training|c sharp","Knowledge|Technology|Lifestyle (parent topic)"
44,UCqnzbbqcmRX5lbjuls7B1Ug,"C#, C Sharp Tutorial, From Scratch, Step By Step","C Sharp C# C Sharp Tutorial C# Tutorial C Sharp Course C# Course C Sharp Tutorial For Beginners C# Tutorial For Beginners C Sharp Step By Step C# Step By Step C Sharp From Scratch C# From Scratch C Sharp Clear And Easy C # Clear And Easy",2022-03-22T16:53:49.497966Z,,US,502,6,43,https://yt3.ggpht.com/r4IC36P5J6-w19wmK6zFeORD6BJH0Qc4cWdL0y0OvoULsV2hB62mK5clrZrUMms1WnexvGYnGA=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
45,UCpjlMwnvfndhdK8pAqOFpPw,"UTN FRA - Programación en C#","Recorrido de las cursadas virtuales durante la pandemia 2020",2020-08-27T12:40:26.623278Z,,,11320,185,92,https://yt3.ggpht.com/ytc/AIdro_lSn1rMQl6FY5fTVhUkksparFEf3RGRjeiSABc6Rbma-w=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
46,UCCXoaF-vLlIwI1j27jq9oOw,"Consejos C#","El objetivo de este canal es publicar videos lo más cortos posibles, donde puedas obtener consejos rápidos que te ayudarán con tu trabajo día día en el este grandioso mundo de la programación con .NET y C#",2020-06-03T17:53:12.045315Z,,MX,464121,8840,140,https://yt3.ggpht.com/ytc/AIdro_nAd0Z6Ey7Kv5Vi9K68zp9kv64FYUu1npQt3nra-lzbxg=s800-c-k-c0x00ffffff-no-rj,"C#|.NET|programación|Desarrollo|sofware|Microsoft|codificación|c#9|consejos c#|CURSO C#|c# básico|c# desde cero|aprender c#|c# desde 0|qué es .net|lenguajes de .NET|visual studio","Technology|Knowledge|Lifestyle (parent topic)"
47,UC3ylcULxH0uFRqXOpkWwwdQ,"c# tutorial","c# tutorial - learn c# tutorial for beginners and real-time project-oriented code. like login form, add, delete, edit button code. Sales bill for records bind in the database, save records in the database. Data grid view sums the total amount shown in the text box. Check product stock. Autocomplete string collections. Combo box binding records create auto-bill numbers. etc., ",2017-01-10T10:00:29Z,,,120479,318,29,https://yt3.ggpht.com/ytc/AIdro_lEwbbQJVsdfSGLDD84BLzEXHuzQ6VsILSo0Ynx6uU=s800-c-k-c0x00ffffff-no-rj,learn|C#|.net|real|time|c#|code|windows|application,"Technology|Knowledge|Lifestyle (parent topic)"
48,UCAMzEVff50AxS5LJX8xJL3w,"C# Programming",,2014-08-06T03:05:52Z,,,910,19,10,https://yt3.ggpht.com/ytc/AIdro_mlazipIMxfBSusVkZV_W1TlbGNgVvzAHhl-_oPND0Zrg=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
49,UCf_vVYoxhw9aHV2P0RqtfJw,"C# SOFT CODE",,2018-04-07T12:02:02Z,,IN,24392,228,43,https://yt3.ggpht.com/ytc/AIdro_nviOG6Uwp43Sz2403uKzhSOviyB6rD0zvMmrY2__ZtBA=s800-c-k-c0x00ffffff-no-rj,"asp.net|html|css|C# Code|HTML Design|SQL Query|ASP.NET Code|c# tutorial|asp.net tutorial|sql server|sql server management studio|sql server query|asp.net mvc|gridview in asp.net","Knowledge|Technology|Lifestyle (parent topic)"
50,UCAxFmkukKrv_mZKY4YxLgYw,"Simple C# Code & Project ","Learning Simple Coding in C# Language ",2022-03-11T18:58:51.06903Z,,,0,17,0,https://yt3.ggpht.com/uijab9UJK1Tu9JsbhdK7oNEDveuDWdjvVdDG7jQubsIWKAetRIGjWrQAPvC-acL7MdGgPCPL=s800-c-k-c0x00ffffff-no-rj,,"Knowledge|Technology|Lifestyle (parent topic)"
51,UChopCip7_LS85GRzX1MKguw,"Learn ASP DotNet, C# and Visual Studio","This channel hosts the ""Learn ASP.NET with The Smart Method"" video courses. Originally paid courses, these are now available for free, without warranty.",2022-01-09T15:59:58.767822Z,,GB,24402,117,572,https://yt3.ggpht.com/ytc/AIdro_kPDMU8J-5OP_YtAcKVXOoReR_tew_AUnKDv_uWHEeEUrz_hb-YzHO526b6KJ0TceMuJQ=s800-c-k-c0x00ffffff-no-rj,"asp.net|c#|visual studio","Lifestyle (parent topic)|Technology|Knowledge"
52,UCrBTp6moEGhDB2KFo58ZI5g,"Ghost - C# - System & Multimedia","Programmation - Systèmes & Multimédia Bonjour et bienvenu(e) sur votre chaine dédié à la programmation, les systèmes et le multimédia. On s'intéresse ici à tout langage de programmation et spécifiquement le DotNet par C#. Je travaille beaucoup plus sur Windows que Linux. Le multimédia : Traitement vidéo, les images, les appareils (photo...), quelques logiciels ... Vos propositions sont les bienvenues. N'hésitez pas à soutenir cette chaine! ",2022-09-04T15:06:32.90777Z,,BR,67975,867,68,https://yt3.ggpht.com/mWPa-09-DFrPR_xdPXoL78L_3YVaitevvIB1YLzEAY0CZHH9dotwL1ECRu_HVPe9IJ56VkL1mw=s800-c-k-c0x00ffffff-no-rj,"netstat|netch|poo|sql|windows|ethernet|hacker|camtasia|asp.net|html|dotnet|C# & WinForms & Sql Server|C# Cours complet|C# WinForms Cours|C# Sql Server|c# لغة البرمجة|système et réseau|commande réseau|capture ecran|programmation orientée objet|système d'exploitation|espionnage informatique|montage video|montage audio|programmation web|http https|protocol internet|connecxion internet|trafic reseau|control internet|sql server|base de données|securite web","Lifestyle (parent topic)|Knowledge|Technology"
53,UC9R3lt3n_ZkRF_YL8mitFzA,"Carnegie Mellon C#","C# is Carnegie Mellon's newest co-ed music organization! We are dedicated to developing collaborative learning, support, and vocal performance opportunities and programs that contribute to the growth of a supportive learning community. C# is a place where members are encouraged to unwind from academics by challenging themselves as singers, performers, and leaders! This community is home to the C# Singers, our competitive a cappella group, and the D♭ Singers, our serious choir group. Each group is comprised of students dedicated to growing as musicians and fostering the musical community at CMU. But that's not all! Our organization is committed to bringing the joy of music to everyone, through fun non-committal opportunities such as open rehearsals and concert groups. Find out more on our website, Facebook, Twitter, and Instagram!",2014-05-31T20:25:10Z,,US,33507,193,161,https://yt3.ggpht.com/ytc/AIdro_mzdZgP_YfBrJKKjdrc7TXLMsM2-TSMvIbrXnhJHLLWWw=s800-c-k-c0x00ffffff-no-rj,,"Christian music|Independent music|Music (parent topic)|Pop music|Classical music"
54,UCWbSi-4AMD1j4MlcG-_uZ2Q,C#,,2020-04-26T17:03:57.438404Z,,,786,9,12,https://yt3.ggpht.com/ytc/AIdro_muSf6hxmDyBikBFRJtLMWVXzbojzxpvDK46W4HFY11dw=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Technology|Knowledge"
55,UCdKTSganRopZOKXpbNQu-NA,"Aulas C#",,2015-09-13T21:56:49Z,,,80,0,1,https://yt3.ggpht.com/ytc/AIdro_n0MyAVRX3_aD6v1iR-vadCkLJnWI8FJfNfcdm044COdg=s800-c-k-c0x00ffffff-no-rj,,
56,UCivQRRN7GPy0rqoRiobx9Sw,"Learn C# With Visual Studio Community","C# and Visual Studio are two easily marketed skills. Reasons To Join Today: 1) This is by far the most comprehensive C# course you'll find here, or anywhere else. 2) I teach in a very detailed and deliberate way. Be sure this style of learning agrees with you. 3) This course uses a feature of Visual Studio called ""step into"". This unique way of teaching ensures that you truly understand the code. This means you'll enjoy the experience of learning much more, and each minute of content watched translates into much greater comprehension. Why learn this way? Because you'll see what it means to truly understand, and that is something very rare and precious. 4) This course focuses on the language, and not the graphical aspects of windows programming. 5) Each lecture gives you an HD video and many lessons also have programming assignments. So far, there are 55 solutions, so in all you get 151 videos.",2015-02-22T19:44:51Z,,,4961,53,39,https://yt3.ggpht.com/ytc/AIdro_nLRRNln0NlYP1vozx5_BbvYzRejE3Ys2GNcrCeiopeyw=s800-c-k-c0x00ffffff-no-rj,"c#|microsoft c#|visual studio|visual studio community|programming c#","Lifestyle (parent topic)|Knowledge|Technology"
57,UColH0X1ywfL44ouSLuaGyCg,"Learn C#","Learn C# . C# Tutorial. C# for beginners. Start learning C# from basic. ",2014-07-08T01:00:29Z,,,83843,1050,30,https://yt3.ggpht.com/ytc/AIdro_kRf5pu80WSnUOH1qOSZVnX2stHEc1PtVkZjbt6SMaIFw=s800-c-k-c0x00ffffff-no-rj,Learn|C#.|C#|Tutorial,"Technology|Knowledge|Lifestyle (parent topic)"
58,UC6ucrtfvr0dWMk_U41NpWWA,"C# Code Park","""C# Code Park"" Welcome to C# Code Park, your ultimate destination for beginner-friendly C# tutorials! Our videos focus on practical examples and concise tutorials to help you master C# programming on Ubuntu. Explore console applications designed to enhance your foundational skills and learn step-by-step coding techniques in just 3–5 minutes per video. Future content may include windowed application examples using frameworks like Avalonia to broaden your development expertise. Join us to code, learn, and grow—whether you're a complete beginner or revisiting the basics!",2024-12-30T12:03:35.010458Z,,TR,1389,13,108,https://yt3.ggpht.com/ytc/AIdro_mIwmOWixO3beIzPS1KrkOcL7bCtFf4JjSrxK3XBh3w8AGlMUaGWuQGy0UKisQHftHW9Q=s800-c-k-c0x00ffffff-no-rj,"C#|C# programming|C# tutorials|Learn C#|Beginner coding|Console apps|Ubuntu programming|Visual Studio Code|VS Code tutorials|Software development","Technology|Knowledge|Lifestyle (parent topic)"
59,UCHTSKjRwudWvlX19hAXXv0Q,"C# Pioneers",,2023-10-29T09:05:44.594208Z,,,325,6,18,https://yt3.ggpht.com/FeppTe403bFnbXau2xDcr6Dy6pKfKe4EKXnsA_WtTUwRghmuVtECAu4B04mFhriDr0WymcFIPfU=s800-c-k-c0x00ffffff-no-rj,,Knowledge
60,UCIaMrrt7EDrN2Eigskc57CA,"C# programming","Learn C# Easy Way!",2016-12-26T09:19:27Z,,,99,1,2,https://yt3.ggpht.com/ytc/AIdro_m1DSRZ4oVqv8yJUoI0KJM30SQ15ElhDauXFVnKsg=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
61,UCb2xTKIxtRpRCpylKs0W9WQ,"C# EZ","All about C# Programming. Let's learn together!",2025-08-31T14:10:19.220633Z,,PH,1796,3,11,https://yt3.ggpht.com/Z3-wkOi4v0Zuo50abDzCL6_UyhjC4evcQJTykx9FycFH-RW-eby9ELHOyNHf2ZQlqSYX0ZV1HKw=s800-c-k-c0x00ffffff-no-rj,"programming|tutorial|ez|c# ez|csharp ez|c# easy|csharp easy|c# programming|csharp programming|c# programming tutorial|csharp programming tutorial|programming tutorial|c# programming tutorial|csharp programming tutorial|easy tutorial|ez tutorial|c# ez tutorial|c# ez tutorials|csharp ez tutorial|csharp ez tutorials|ez tutorials","Technology|Knowledge|Lifestyle (parent topic)"
62,UCaa07xy1w7b_dlRXJnNZMNQ,"Microsoft Visual C# and Visual Studio","This is some of my work, during my study years.",2016-09-04T16:54:19Z,,GB,5532,17,12,https://yt3.ggpht.com/ytc/AIdro_ms9mL5KlGBcXh-QENKbLvWEINiA3YOfajiUyjDLr3Ckg=s800-c-k-c0x00ffffff-no-rj,Microsoft|Visual|C#|and|Studio,"Lifestyle (parent topic)|Knowledge|Technology"
63,UCNMH_QrySHMqfasXAsr2c1g,"C# Tuga","Tutoriais de C# variados!",2020-05-29T23:17:30.485774Z,,PT,260,4,1,https://yt3.ggpht.com/ytc/AIdro_nqTczozj0WQ4aTjJXdcdmnBrxljdu5uv5AFr7RsqGfNQ=s800-c-k-c0x00ffffff-no-rj,,
64,UCfErM5Jzr8ObZlBifvCsSbA,"C# Piano","Ola! Neste canal posto músicas de diversos gêneros e compositores, se puder, peço que se inscreva e deixe seu like, para que o canal possa atingir mais pessoas e divulgar a arte da musica.",2021-01-31T02:54:00.281779Z,,BR,5807,120,24,https://yt3.ggpht.com/QdfB6fdo7C_jnelt8A8McdCO69tN9RvMnpJaTDtqE4-pgG_4LClQzvI91zEMXqU7K-j8gmZS3DA=s800-c-k-c0x00ffffff-no-rj,"piano|chopin|tutorial|visualizer|musica|baroque|romantic|romantico|etude|notes|notas|c#|piano tutorial|see music|musica clássica","Music (parent topic)|Classical music"
65,UCe4qbqsryJQrWg0LehUNFug,"C# Tutorials",,2014-05-24T21:10:24Z,,,506,9,21,https://yt3.ggpht.com/ytc/AIdro_nQAmzb0N1wQBEFrzxcwBKMU4qWJ5bX217n7ugLXBo=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
66,UCRds-n_UKke0mLxcwZBvLDw,"C# Programming",,2014-01-23T11:32:30Z,,,139494,504,4,https://yt3.ggpht.com/ytc/AIdro_kVj--I06aFm7UKkiv4hYuog-2Pnkpju9bkWCpv7fse-A=s800-c-k-c0x00ffffff-no-rj,"coding|hobby|C# programming","Knowledge|Technology|Lifestyle (parent topic)"
67,UCFUmMRkiiKut_QxEHUSsGuQ,"C# A to Z",,2021-09-20T06:50:09.075204Z,,IN,215,1,8,https://yt3.ggpht.com/Tphi_rUnYWX2VStbrbIFP5h3hQnZAcn1UItiEaTzAiT0ep4PP8i5erXVI9M7J5HGIYfY_d6OY_U=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
68,UCaTGMO8WOoe-4m6ZQFO0C6g,"C# Tutorials",,2015-03-11T15:11:42Z,,,20504,214,24,https://yt3.ggpht.com/ytc/AIdro_k9V3lMo9jN5tEiB6a2erC-e7kA2CY9EbaltwWScFsHLQ=s800-c-k-c0x00ffffff-no-rj,"How to C#|How to program in C#|C# programming tutorial|C# Beginners Tutorials|C# Programming|C sharp Programming|C# Tutorial Video|C# Programming Guide|C# Tutorial|C# Programming Examples","Technology|Knowledge|Lifestyle (parent topic)"
